"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","-","-","-","-","-","-","-","-","-","-","-"
"2","1974","-","-","-","-","-","-","-","-","-","-","-"
"3","1975","-","-","-","-","-","-","-","-","-","-","-"
"4","1976","-","-","-","-","-","-","-","-","-","-","-"
"5","1977","-","-","-","-","-","-","-","-","-","-","-"
"6","1978","24.3","27.4","21.5","1515.15","17.6","135","1","13","1","0","0"
"7","1979","24.4","27.8","20.8","2186.45","16.8","106","0","7","0","6","1"
"8","1980","24.1","27.9","20.4","2146.86","18.1","147","1","12","0","4","0"
"9","1981","24.1","27.9","20.4","3430.08","16.4","155","0","8","0","4","1"
"10","1982","-","-","-","-","-","143","0","11","1","0","0"
"11","1983","-","-","-","-","-","-","-","-","-","-","-"
"12","1984","23.4","27.2","19.9","1625.87","17.4","141","0","2","0","1","0"
"13","1985","-","-","-","-","-","-","-","-","-","-","-"
"14","1986","23.8","27.5","20.1","1612.35","18.3","110","0","10","0","0","0"
"15","1987","-","-","-","-","-","-","-","-","-","-","-"
"16","1988","24.1","28.0","20.4","1405.13","18.1","119","0","15","0","0","0"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","-","-","-","-","-","-","-","-","-","-","-"
"19","1991","-","-","-","-","-","-","-","-","-","-","-"
"20","1992","-","-","-","-","-","102","0","4","0","2","0"
"21","1993","23.8","27.8","20.2","2616.53","18.4","126","0","14","0","0","0"
"22","1994","24.2","27.9","20.6","1587.37","19.9","121","0","2","0","0","0"
"23","1995","23.7","27.3","20.7","1704.45","21.5","142","1","6","0","0","0"
"24","1996","23.8","27.4","20.4","1750.38","21.4","140","0","10","0","1","1"
"25","1997","24.0","27.3","20.5","2523.40","21.1","144","0","9","0","1","0"
"26","1998","24.4","27.8","20.9","2071.98","22.6","146","0","8","0","2","0"
"27","1999","24.0","27.7","20.2","-","22.0","136","0","3","0","0","0"
"28","2000","24.0","27.6","20.5","-","23.2","141","0","4","0","0","0"
"29","2001","24.4","28.0","20.7","-","20.9","135","0","13","0","0","0"
"30","2002","-","-","-","-","-","153","0","7","0","0","0"
"31","2003","24.4","28.0","20.9","1898.67","21.2","181","0","21","0","0","0"
"32","2004","24.2","27.7","21.0","1461.35","22.2","200","0","18","0","0","0"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","24.0","27.5","20.9","1936.04","22.6","198","0","11","4","0","0"
"35","2007","24.2","27.6","21.0","1608.39","22.0","177","0","6","26","0","0"
"36","2008","24.1","27.7","20.7","1445.55","21.5","191","0","11","4","0","0"
"37","2009","24.5","28.0","21.1","1672.38","20.1","171","0","21","0","0","0"
"38","2010","24.4","28.0","21.2","1783.83","20.2","194","0","11","2","0","0"
"39","2011","24.5","28.2","21.1","1756.96","18.3","174","0","25","0","0","0"
"40","2012","24.4","28.0","21.1","1496.35","21.5","187","0","12","4","0","0"
"41","2013","24.1","28.0","-","1443.30","19.4","165","0","10","6","0","0"
"42","2014","24.4","28.6","-","1145.56","20.5","175","0","11","5","0","2"
"43","2015","23.6","28.3","-","1748.81","19.4","179","0","13","10","0","0"
"44","2016","24.1","28.1","-","1220.36","20.8","169","0","7","2","0","0"
"45","2017","24.4","28.6","-","1335.49","20.3","179","0","9","0","0","0"
"46","2018","24.1","28.5","-","2122.40","19.5","166","0","20","6","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
