"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1943","-","-","-","-","-","-","-","-","-","-","-"
"2","1973","-","-","-","-","-","191","0","10","1","0","4"
"3","1974","28.0","29.8","26.2","-","21.2","174","0","12","1","0","2"
"4","1975","-","-","-","-","-","-","-","-","-","-","-"
"5","1976","28.4","30.3","26.5","2634.88","18.4","126","0","4","0","0","1"
"6","1977","28.5","30.4","26.6","-","20.5","180","0","6","0","0","0"
"7","1978","28.3","30.3","26.4","-","15.6","213","1","17","1","1","2"
"8","1979","-","-","-","-","-","-","-","-","-","-","-"
"9","1980","-","-","-","-","-","-","-","-","-","-","-"
"10","1981","28.6","32.5","25.6","1208.52","16.6","187","0","17","2","2","0"
"11","1982","28.5","30.7","25.5","-","-","207","0","12","0","1","0"
"12","1983","28.1","30.1","25.4","3788.20","23.1","235","0","6","0","0","1"
"13","1984","28.1","30.4","25.2","3962.13","18.9","237","0","22","0","0","1"
"14","1985","28.4","30.7","25.4","2743.92","18.6","222","0","16","0","0","0"
"15","1986","28.6","30.9","25.7","3381.97","19.2","216","0","12","0","0","0"
"16","1987","28.3","30.3","25.6","4203.74","23.1","249","0","12","1","0","0"
"17","1988","28.2","30.6","25.0","3946.41","19.4","246","0","10","0","0","0"
"18","1989","28.1","30.5","25.3","3096.81","19.4","240","0","11","2","0","0"
"19","1990","28.6","31.0","25.8","4342.39","19.5","241","0","12","1","0","1"
"20","1991","28.8","31.4","25.7","3304.25","16.0","222","0","18","1","0","1"
"21","1992","28.4","31.1","25.6","3583.94","16.4","226","0","28","1","0","0"
"22","1993","-","-","-","-","-","-","-","-","-","-","-"
"23","1994","-","-","-","-","-","-","-","-","-","-","-"
"24","1995","-","-","-","-","-","-","-","-","-","-","-"
"25","1996","-","-","-","-","-","-","-","-","-","-","-"
"26","1997","-","-","-","-","-","-","-","-","-","-","-"
"27","1998","-","-","-","-","-","-","-","-","-","-","-"
"28","1999","-","-","-","-","-","-","-","-","-","-","-"
"29","2000","28.8","31.2","26.0","-","16.8","109","0","6","0","0","0"
"30","2001","-","-","-","-","-","-","-","-","-","-","-"
"31","2002","-","-","-","-","-","-","-","-","-","-","-"
"32","2003","-","-","-","-","-","-","-","-","-","-","-"
"33","2004","-","-","-","-","-","-","-","-","-","-","-"
"34","2005","-","-","-","-","-","-","-","-","-","-","-"
"35","2006","28.9","31.6","25.9","2806.75","11.7","155","0","9","1","0","0"
"36","2007","28.5","31.6","25.8","2877.33","14.3","138","0","10","0","0","0"
"37","2008","-","-","-","-","-","-","-","-","-","-","-"
"38","2009","-","-","-","-","-","-","-","-","-","-","-"
"39","2010","28.7","31.7","26.1","2430.06","16.8","127","1","8","0","0","0"
"40","2011","28.7","31.5","26.1","1742.89","18.9","102","0","4","0","0","1"
"41","2012","28.7","31.4","25.7","3275.31","13.5","150","0","8","0","0","0"
"42","2013","28.8","31.7","26.0","3483.11","13.4","155","0","13","0","1","0"
"43","2014","28.8","31.6","25.6","3135.05","11.8","154","0","11","0","0","0"
"44","2015","28.9","31.8","26.0","3383.75","11.0","171","0","11","0","0","0"
"45","2016","29.0","31.8","26.3","2821.36","9.9","188","0","9","0","0","0"
"46","2017","29.1","32.0","26.3","2890.74","10.9","190","1","11","0","0","0"
"47","2018","29.1","31.8","26.5","-","12.2","219","0","13","3","0","0"
"48","2019","-","-","-","-","-","-","-","-","-","-","-"
