"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1933","-","-","-","-","-","-","-","-","-","-","-"
"2","1934","-","-","-","-","-","-","-","-","-","-","-"
"3","1935","-","-","-","-","-","-","-","-","-","-","-"
"4","1936","-","-","-","-","-","-","-","-","-","-","-"
"5","1937","-","-","-","-","-","-","-","-","-","-","-"
"6","1946","-","-","-","-","-","-","-","-","-","-","-"
"7","1948","-","-","-","-","-","-","-","-","-","-","-"
"8","1949","-","-","-","-","-","-","-","-","-","-","-"
"9","1950","-","-","-","-","-","-","-","-","-","-","-"
"10","1951","-","-","-","-","-","-","-","-","-","-","-"
"11","1952","-","-","-","-","-","-","-","-","-","-","-"
"12","1953","-","-","-","-","-","-","-","-","-","-","-"
"13","1954","-","-","-","-","-","-","-","-","-","-","-"
"14","1955","-","-","-","-","-","-","-","-","-","-","-"
"15","1956","-","-","-","-","-","-","-","-","-","-","-"
"16","1957","-","-","-","-","-","-","-","-","-","-","-"
"17","1958","-","-","-","-","-","-","-","-","-","-","-"
"18","1959","-","-","-","-","-","-","-","-","-","-","-"
"19","1960","-","-","-","-","-","89","58","15","31","0","1"
"20","1961","9.7","14.5","4.9","-","6.2","90","43","18","29","0","0"
"21","1962","9.7","14.5","5.0","-","6.2","99","39","21","43","0","0"
"22","1963","10.5","15.1","5.6","-","5.8","97","35","23","19","0","0"
"23","1964","8.2","13.2","3.5","-","5.2","84","49","28","26","0","1"
"24","1965","9.9","15.1","5.0","-","4.7","78","36","9","35","0","0"
"25","1966","9.1","14.3","4.2","-","3.8","102","54","20","41","0","0"
"26","1967","8.7","14.2","3.7","2737.81","3.9","97","32","21","49","0","1"
"27","1968","9.0","14.3","3.6","477.05","4.2","84","46","13","39","0","0"
"28","1969","7.4","12.6","2.2","1478.81","3.9","102","48","16","33","0","1"
"29","1970","9.0","14.6","3.5","883.15","4.1","95","52","16","24","1","0"
"30","1973","9.9","15.5","4.3","882.72","-","101","43","18","27","0","1"
"31","1974","8.3","14.1","2.7","513.34","4.3","97","61","14","12","0","1"
"32","1975","9.6","15.6","3.8","694.69","5.7","97","49","19","23","0","3"
"33","1976","8.8","14.4","3.5","674.66","5.6","114","71","19","28","2","0"
"34","1977","9.7","15.8","4.1","583.96","3.9","102","49","19","37","0","1"
"35","1978","9.7","15.7","4.2","720.36","3.8","104","45","30","33","0","3"
"36","1979","9.2","15.3","3.5","890.32","3.3","108","46","22","34","0","0"
"37","1980","9.9","15.7","4.3","678.00","3.2","94","43","16","28","1","0"
"38","1981","9.3","15.0","3.8","864.42","3.5","111","44","28","22","0","0"
"39","1982","9.7","15.4","4.0","520.43","4.2","85","43","16","22","1","1"
"40","1983","10.7","16.6","4.9","674.10","4.7","86","32","21","29","0","1"
"41","1984","8.0","13.9","2.3","537.95","4.3","78","50","17","18","0","2"
"42","1985","8.9","15.0","3.2","708.09","4.3","82","53","19","36","0","1"
"43","1986","9.3","15.1","3.7","659.38","4.4","97","47","17","25","0","1"
"44","1987","9.6","15.0","4.4","711.91","3.9","125","47","9","34","0","0"
"45","1988","9.4","15.0","3.9","845.26","4.2","111","52","34","43","0","2"
"46","1989","9.2","14.7","3.6","662.40","4.2","102","46","12","28","1","2"
"47","1990","10.1","15.8","4.7","727.23","4.2","104","60","22","25","0","1"
"48","1991","10.0","16.0","4.3","396.98","4.4","77","52","16","18","0","1"
"49","1992","9.4","15.1","3.9","658.56","4.3","112","48","20","25","0","1"
"50","1993","8.3","14.7","2.0","648.50","5.3","121","73","40","83","0","0"
"51","1994","8.8","15.6","2.0","649.82","5.8","108","63","28","69","0","0"
"52","1995","9.2","16.4","2.1","331.48","5.7","83","47","28","42","1","0"
"53","1996","8.2","14.8","1.6","576.32","5.7","104","64","25","36","1","0"
"54","1997","10.0","17.3","2.9","381.53","5.8","99","45","22","49","1","0"
"55","1998","9.4","16.0","2.7","711.49","5.8","112","64","22","87","0","0"
"56","1999","9.9","16.7","3.3","539.70","6.2","126","50","33","61","0","1"
"57","2000","10.0","16.9","3.4","-","6.1","112","55","36","64","1","1"
"58","2001","10.0","16.7","3.4","-","6.0","121","60","22","54","1","2"
"59","2002","-","-","-","-","-","112","52","23","51","0","2"
"60","2003","8.9","15.4","2.6","-","6.1","120","58","38","53","0","0"
"61","2004","10.1","16.6","3.6","-","6.8","109","51","25","62","0","0"
"62","2005","-","-","-","-","-","-","-","-","-","-","-"
"63","2006","10.2","17.2","3.5","-","6.7","117","41","30","65","0","0"
"64","2007","9.8","17.0","3.1","-","6.5","108","36","29","81","1","0"
"65","2008","10.0","16.9","3.2","-","7.2","87","47","30","77","0","0"
"66","2009","9.5","16.5","3.0","-","8.3","137","40","43","84","0","1"
"67","2010","9.5","16.4","3.2","-","7.9","127","42","39","87","0","0"
"68","2011","9.2","15.8","2.7","-","8.3","118","60","37","68","0","1"
"69","2012","8.8","16.0","2.0","-","8.6","89","62","32","99","0","1"
"70","2013","10.7","17.3","4.5","-","-","103","37","29","67","0","0"
"71","2014","9.9","15.4","4.4","-","-","76","48","11","18","0","1"
"72","2015","11.8","17.1","6.6","-","-","107","34","9","16","0","1"
"73","2016","11.5","16.8","6.4","-","-","100","34","19","19","0","0"
"74","2017","11.2","16.6","6.0","-","-","81","46","13","27","0","3"
"75","2018","10.5","15.8","5.1","-","-","85","41","20","27","0","0"
"76","2019","-","-","-","-","-","-","-","-","-","-","-"
