"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1998","-","-","-","-","-","-","-","-","-","-","-"
"2","1999","9.5","12.1","5.5","-","14.9","109","50","10","26","0","0"
"3","2000","9.5","12.2","5.6","-","-","132","46","14","25","0","0"
"4","2001","-","-","-","-","-","110","65","21","24","0","0"
"5","2002","-","-","-","-","-","-","-","-","-","-","-"
"6","2003","8.3","-","-","-","14.8","135","57","10","42","0","0"
"7","2004","7.8","10.8","4.3","-","14.4","159","55","13","47","0","0"
"8","2005","-","-","-","-","-","-","-","-","-","-","-"
"9","2006","8.5","11.7","4.4","-","13.8","138","53","23","50","0","0"
"10","2007","8.6","-","4.8","-","14.7","171","47","19","45","1","0"
"11","2008","8.8","12.2","4.9","-","14.3","182","48","19","45","0","1"
"12","2009","7.3","11.1","3.3","-","11.1","177","75","26","60","0","2"
"13","2010","6.7","10.6","2.4","-","10.9","189","96","42","70","0","1"
"14","2011","8.1","12.0","3.7","-","11.9","194","65","53","61","0","1"
"15","2012","7.0","10.5","3.0","-","11.7","190","85","31","43","0","2"
"16","2013","7.8","11.4","3.5","-","10.6","173","78","36","54","0","1"
"17","2014","8.0","12.2","3.5","-","11.1","181","36","24","43","0","1"
"18","2015","8.6","12.6","4.0","-","12.1","188","42","13","44","0","1"
"19","2016","7.8","11.5","3.5","-","11.2","200","73","20","53","0","2"
"20","2017","7.9","11.4","3.8","-","11.8","222","49","10","34","0","3"
"21","2018","8.6","12.7","4.0","-","10.9","143","70","20","44","0","1"
"22","2019","-","-","-","-","-","-","-","-","-","-","-"
