"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1995","-","-","-","-","-","-","-","-","-","-","-"
"2","1997","-","-","-","-","-","-","-","-","-","-","-"
"3","1998","-","-","-","-","-","-","-","-","-","-","-"
"4","2000","-","-","-","-","-","-","-","-","-","-","-"
"5","2001","-","-","-","-","-","-","-","-","-","-","-"
"6","2003","-","-","-","-","-","-","-","-","-","-","-"
"7","2004","-1.7","-","-","0.00","-","0","0","0","0","0","0"
"8","2005","-","-","-","-","-","-","-","-","-","-","-"
"9","2006","-4.2","-1.9","-6.3","0.00","-","0","0","0","0","0","0"
"10","2007","-5.5","-","-","0.00","-","0","0","0","0","0","0"
"11","2008","-","-","-","-","-","-","-","-","-","-","-"
"12","2009","-","-","-","-","-","-","-","-","-","-","-"
"13","2010","-","-","-","-","-","-","-","-","-","-","-"
"14","2011","-","-","-","-","-","-","-","-","-","-","-"
"15","2012","18.8","19.9","17.5","0.00","-","0","0","0","0","0","0"
"16","2013","-","-","-","-","-","-","-","-","-","-","-"
