"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2011","-","-","-","-","-","-","-","-","-","-","-"
"2","2012","10.6","14.2","7.2","976.65","17.6","168","4","0","48","0","0"
"3","2013","-","-","-","-","-","-","-","-","-","-","-"
"4","2014","12.0","15.7","8.3","769.26","16.8","169","8","0","13","0","0"
"5","2015","11.5","15.1","7.9","665.82","19.2","160","5","0","26","0","0"
"6","2016","11.3","14.8","7.8","858.35","17.5","160","0","0","33","0","0"
"7","2017","11.6","15.4","7.9","653.12","17.5","147","5","0","31","0","0"
"8","2018","-","-","-","-","-","-","-","-","-","-","-"
"9","2019","-","-","-","-","-","-","-","-","-","-","-"
