"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1985","-","-","-","-","-","-","-","-","-","-","-"
"2","1986","-","-","-","-","-","-","-","-","-","-","-"
"3","1987","-","-","-","-","-","-","-","-","-","-","-"
"4","1988","-","-","-","-","-","-","-","-","-","-","-"
"5","1989","20.4","28.8","12.4","-","9.2","74","0","66","1","0","3"
"6","1990","21.1","29.8","13.4","384.29","10.7","66","1","62","3","0","3"
"7","1991","-","-","-","-","-","-","-","-","-","-","-"
"8","1992","-","-","-","-","-","-","-","-","-","-","-"
"9","1993","-","-","-","-","-","-","-","-","-","-","-"
"10","1994","-","-","-","-","-","-","-","-","-","-","-"
"11","1995","21.7","29.5","13.9","519.43","11.8","60","0","65","2","0","2"
"12","1996","20.1","28.5","12.4","-","11.4","69","0","67","2","0","0"
"13","1997","20.0","28.4","12.3","564.65","10.5","73","0","79","2","0","0"
"14","1998","-","-","-","-","-","-","-","-","-","-","-"
"15","1999","21.6","28.9","14.2","-","11.7","45","0","64","1","0","2"
"16","2000","19.6","27.3","12.5","-","9.9","76","1","59","17","0","0"
"17","2001","20.1","28.2","12.9","-","10.7","75","0","61","9","0","0"
"18","2002","-","-","-","-","-","-","-","-","-","-","-"
"19","2003","21.6","30.2","13.5","-","10.9","52","1","56","2","1","2"
"20","2004","20.6","29.0","12.9","-","10.3","67","1","71","5","0","1"
"21","2005","-","-","-","-","-","-","-","-","-","-","-"
"22","2006","20.0","28.3","12.5","-","11.1","77","0","81","3","0","0"
"23","2007","21.1","29.4","13.5","-","12.3","56","0","59","1","0","2"
"24","2008","20.5","28.5","12.9","-","11.6","74","0","69","4","0","0"
"25","2009","20.2","27.5","12.7","-","11.5","82","0","70","3","1","1"
"26","2010","21.0","28.4","13.8","-","11.8","65","0","65","9","0","1"
"27","2011","19.9","28.0","12.3","-","10.5","61","0","49","2","0","0"
"28","2012","20.9","28.8","12.8","-","11.8","51","0","59","0","0","0"
"29","2013","21.3","28.8","13.7","-","11.9","40","0","44","1","0","0"
"30","2014","20.6","28.2","13.2","-","11.5","48","0","44","4","0","0"
"31","2015","22.5","30.3","14.5","-","11.8","45","0","50","2","0","1"
"32","2016","22.1","29.5","14.6","-","11.5","59","1","49","1","0","1"
"33","2017","20.8","28.4","13.3","-","-","57","0","53","1","0","1"
"34","2018","-","-","-","-","-","-","-","-","-","-","-"
"35","2019","-","-","-","-","-","-","-","-","-","-","-"
