"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1943","-","-","-","-","-","-","-","-","-","-","-"
"2","1944","16.3","18.6","15.1","-","24.4","281","0","0","265","0","0"
"3","1945","-","-","-","-","-","-","-","-","-","-","-"
"4","1977","-","-","-","-","-","-","-","-","-","-","-"
"5","1978","-","-","-","-","-","-","-","-","-","-","-"
"6","1979","-","-","-","-","-","-","-","-","-","-","-"
"7","1980","-","-","-","-","-","-","-","-","-","-","-"
"8","1981","-","-","-","-","-","-","-","-","-","-","-"
"9","1982","-","-","-","-","-","-","-","-","-","-","-"
"10","1983","-","-","-","-","-","-","-","-","-","-","-"
"11","1984","-","-","-","-","-","182","1","0","36","0","0"
"12","1985","-","-","-","-","-","-","-","-","-","-","-"
"13","1986","-","-","-","-","-","-","-","-","-","-","-"
"14","1987","-","-","-","-","-","-","-","-","-","-","-"
"15","1988","-","-","-","-","-","-","-","-","-","-","-"
"16","1989","-","-","-","-","-","-","-","-","-","-","-"
"17","1990","-","-","-","-","-","-","-","-","-","-","-"
"18","1991","-","-","-","-","-","-","-","-","-","-","-"
"19","1992","17.5","19.9","15.9","321.92","27.6","232","0","0","71","0","0"
"20","1993","18.3","21.3","16.7","192.60","21.6","95","0","0","25","0","0"
"21","1994","18.0","20.7","16.4","229.19","23.6","126","0","0","42","0","0"
"22","1995","18.2","21.0","16.7","132.46","23.6","100","0","0","35","0","0"
"23","1996","18.1","20.7","16.5","255.38","22.3","119","0","0","33","0","0"
"24","1997","17.8","20.5","16.2","198.75","22.2","107","0","0","36","0","0"
"25","1998","17.9","20.3","16.5","-","23.7","98","0","0","35","0","0"
"26","1999","18.0","20.7","16.5","-","-","92","0","0","28","0","0"
"27","2000","17.9","20.6","16.4","414.77","24.5","93","0","0","27","0","0"
"28","2001","-","-","-","-","-","-","-","-","-","-","-"
"29","2002","-","-","-","-","-","-","-","-","-","-","-"
"30","2003","18.5","21.4","16.9","413.63","23.2","100","0","0","25","0","0"
"31","2004","17.7","20.5","16.2","430.12","23.8","107","0","0","22","0","0"
"32","2005","-","-","-","-","-","-","-","-","-","-","-"
"33","2006","17.8","20.6","16.3","503.83","23.4","111","0","0","36","0","0"
"34","2007","17.8","20.4","16.3","537.13","25.1","115","0","0","39","0","0"
"35","2008","18.0","20.4","16.5","740.84","22.2","134","0","0","38","0","0"
"36","2009","18.3","20.9","16.7","765.93","21.4","107","0","0","18","0","0"
"37","2010","-","-","-","-","-","-","-","-","-","-","-"
"38","2011","17.8","20.4","15.7","606.25","22.0","157","0","0","30","0","0"
"39","2012","17.4","20.0","15.9","556.93","22.7","182","0","0","50","0","0"
"40","2013","17.7","20.5","16.2","411.88","22.6","163","1","0","59","0","0"
"41","2014","-","-","-","-","-","-","-","-","-","-","-"
"42","2015","18.0","20.1","16.5","506.83","24.1","156","0","0","47","0","0"
"43","2016","18.3","20.4","16.9","-","24.8","156","0","0","56","0","0"
"44","2017","18.1","20.2","16.6","-","23.6","170","0","0","46","0","0"
"45","2018","17.9","20.0","16.4","546.02","23.3","170","0","0","62","0","0"
"46","2019","-","-","-","-","-","-","-","-","-","-","-"
