"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1975","-","-","-","-","-","-","-","-","-","-","-"
"2","1976","-","-","-","-","-","-","-","-","-","-","-"
"3","1977","-","-","-","-","-","-","-","-","-","-","-"
"4","1978","2.5","-","-","-","13.1","104","94","0","10","0","7"
"5","1979","-","-","-","-","-","-","-","-","-","-","-"
"6","1980","3.2","-","0.2","-","10.7","108","90","1","23","0","1"
"7","1981","-","-","-","-","-","-","-","-","-","-","-"
"8","1982","-","-","-","-","-","-","-","-","-","-","-"
"9","1983","-","-","-","-","-","167","82","2","11","0","2"
"10","1984","-","-","-","-","-","-","-","-","-","-","-"
"11","1985","2.8","4.9","-0.1","-","11.5","153","91","2","14","0","3"
"12","1986","-","-","-","-","-","-","-","-","-","-","-"
"13","1987","2.9","4.9","0.2","-","12.2","133","85","0","14","0","1"
"14","1988","-","-","-","-","-","-","-","-","-","-","-"
"15","1989","-","-","-","-","-","-","-","-","-","-","-"
"16","1990","5.4","7.5","2.8","-","12.6","164","87","0","12","0","0"
"17","1991","4.4","6.5","1.8","-","11.3","178","97","1","9","0","4"
"18","1992","4.3","6.4","1.6","-","11.6","160","105","2","5","0","6"
"19","1993","4.1","6.3","1.4","-","12.0","143","98","2","16","0","7"
"20","1994","3.6","6.0","0.6","-","11.6","155","124","0","12","0","3"
"21","1995","3.2","5.3","0.5","-","12.1","166","98","0","20","0","2"
"22","1996","3.3","5.5","0.4","-","11.1","131","102","0","11","0","4"
"23","1997","3.8","6.2","0.8","0.00","12.1","139","118","0","19","0","0"
"24","1998","3.9","6.3","0.9","0.00","12.4","124","96","3","24","0","0"
"25","1999","3.8","6.2","0.8","-","11.7","174","91","0","22","0","0"
"26","2000","4.0","6.3","1.2","-","11.8","156","102","0","17","0","0"
"27","2001","3.5","6.0","0.2","-","11.8","166","81","1","12","0","1"
"28","2002","-","-","-","-","-","-","-","-","-","-","-"
"29","2003","4.1","6.9","0.7","-","11.4","165","97","3","27","0","2"
"30","2004","4.4","7.2","1.1","-","9.0","160","89","0","20","0","1"
"31","2005","-","-","-","-","-","-","-","-","-","-","-"
"32","2006","4.5","7.2","1.2","-","12.2","148","18","1","23","0","0"
"33","2007","4.4","7.2","1.1","-","11.8","173","60","0","26","1","0"
"34","2008","3.9","6.7","0.5","-","11.9","136","57","1","30","0","2"
"35","2009","3.9","6.6","0.6","-","12.5","146","70","0","23","0","2"
"36","2010","2.2","5.6","-1.5","-","11.2","179","106","2","36","0","1"
"37","2011","4.5","7.9","1.0","-","11.9","217","91","1","23","0","0"
"38","2012","2.5","6.0","-1.2","-","11.5","181","92","0","27","0","0"
"39","2013","4.3","8.3","0.0","-","11.0","183","112","0","27","0","0"
"40","2014","4.6","8.2","0.6","-","11.9","168","76","0","27","0","0"
"41","2015","4.9","8.1","1.3","-","13.1","242","98","1","20","0","1"
"42","2016","4.4","7.7","0.6","-","11.4","198","86","3","38","0","1"
"43","2017","4.0","7.5","-0.2","-","11.7","204","108","2","18","0","1"
"44","2018","4.0","7.7","-0.2","-","11.0","194","78","3","23","0","1"
"45","2019","-","-","-","-","-","-","-","-","-","-","-"
