"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1957","24.2","27.2","20.1","0.00","12.0","0","0","0","0","0","0"
"2","1958","23.5","27.6","17.8","0.00","9.9","0","0","0","0","0","0"
"3","1959","23.1","27.0","17.5","0.00","11.0","0","0","0","0","0","0"
"4","1960","23.0","26.9","17.8","0.00","10.5","0","0","0","0","0","0"
"5","1961","22.8","26.6","17.7","0.00","12.5","0","0","0","0","0","0"
"6","1963","-","-","-","-","-","-","-","-","-","-","-"
"7","1964","-","-","-","-","-","-","-","-","-","-","-"
"8","1965","-","-","-","-","-","-","-","-","-","-","-"
"9","1966","-","-","-","-","-","-","-","-","-","-","-"
"10","1973","-","-","-","-","-","-","-","-","-","-","-"
"11","1974","-","-","-","-","-","-","-","-","-","-","-"
"12","1975","-","-","-","-","-","-","-","-","-","-","-"
"13","1976","-","-","-","-","-","-","-","-","-","-","-"
"14","1977","-","-","-","-","-","-","-","-","-","-","-"
"15","1978","-","-","-","-","-","-","-","-","-","-","-"
"16","1979","-","-","-","-","-","-","-","-","-","-","-"
"17","1993","-","-","-","-","-","-","-","-","-","-","-"
"18","1994","-","-","-","-","-","-","-","-","-","-","-"
"19","1995","-","-","-","-","-","-","-","-","-","-","-"
"20","1996","-","-","-","-","-","-","-","-","-","-","-"
"21","1997","-","-","-","-","-","-","-","-","-","-","-"
"22","1998","-","-","-","-","-","-","-","-","-","-","-"
"23","1999","-","-","-","-","-","-","-","-","-","-","-"
"24","2000","-","-","-","-","-","-","-","-","-","-","-"
"25","2001","-","-","-","-","-","-","-","-","-","-","-"
"26","2002","-","-","-","-","-","-","-","-","-","-","-"
"27","2003","-","-","-","-","-","-","-","-","-","-","-"
"28","2004","-","-","-","-","-","-","-","-","-","-","-"
"29","2005","-","-","-","-","-","-","-","-","-","-","-"
"30","2006","-","-","-","-","-","-","-","-","-","-","-"
"31","2007","-","-","-","-","-","-","-","-","-","-","-"
"32","2008","-","-","-","-","-","-","-","-","-","-","-"
"33","2009","-","-","-","-","-","-","-","-","-","-","-"
"34","2010","-","-","-","-","-","-","-","-","-","-","-"
"35","2011","-","-","-","-","-","-","-","-","-","-","-"
"36","2012","-","-","-","-","-","-","-","-","-","-","-"
"37","2013","-","-","-","-","-","-","-","-","-","-","-"
"38","2014","-","-","-","-","-","-","-","-","-","-","-"
"39","2015","-","-","-","-","-","-","-","-","-","-","-"
"40","2016","-","-","-","-","-","-","-","-","-","-","-"
"41","2017","-","-","-","-","-","-","-","-","-","-","-"
"42","2018","-","-","-","-","-","-","-","-","-","-","-"
"43","2019","-","-","-","-","-","-","-","-","-","-","-"
