"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1957","-","-","-","-","-","-","-","-","-","-","-"
"2","1958","-","-","-","-","-","-","-","-","-","-","-"
"3","1960","-","-","-","-","-","-","-","-","-","-","-"
"4","1961","-","-","-","-","-","-","-","-","-","-","-"
"5","1962","-","-","-","-","-","-","-","-","-","-","-"
"6","1963","-","-","-","-","-","-","-","-","-","-","-"
"7","1964","-","-","-","-","-","-","-","-","-","-","-"
"8","1965","-","-","-","-","-","-","-","-","-","-","-"
"9","1966","-","-","-","-","-","-","-","-","-","-","-"
"10","1967","-","-","-","-","-","-","-","-","-","-","-"
"11","1973","-","-","-","-","-","-","-","-","-","-","-"
"12","1974","-","-","-","-","-","-","-","-","-","-","-"
"13","1975","-","-","-","-","-","-","-","-","-","-","-"
"14","1976","-","-","-","-","-","-","-","-","-","-","-"
"15","1977","-","-","-","-","-","-","-","-","-","-","-"
"16","1978","-","-","-","-","-","-","-","-","-","-","-"
"17","1979","29.5","37.0","21.0","467.87","10.4","17","0","29","0","0","1"
"18","1980","28.9","36.9","20.8","-","10.3","32","3","42","0","0","1"
"19","1981","-","-","-","-","-","-","-","-","-","-","-"
"20","1982","28.5","36.8","20.7","281.45","10.9","11","0","35","0","0","0"
"21","1983","-","-","-","-","-","-","-","-","-","-","-"
"22","1984","-","-","-","-","-","-","-","-","-","-","-"
"23","1985","-","-","-","-","-","16","0","46","0","0","0"
"24","1986","-","-","-","-","-","-","-","-","-","-","-"
"25","1987","-","-","-","-","-","-","-","-","-","-","-"
"26","1988","-","-","-","-","-","-","-","-","-","-","-"
"27","1989","-","-","-","-","-","-","-","-","-","-","-"
"28","1990","-","-","-","-","-","-","-","-","-","-","-"
"29","1991","-","-","-","-","-","-","-","-","-","-","-"
"30","1992","-","-","-","-","-","-","-","-","-","-","-"
"31","1993","-","-","-","-","-","-","-","-","-","-","-"
"32","1994","-","-","-","-","-","-","-","-","-","-","-"
"33","1995","-","-","-","-","-","-","-","-","-","-","-"
"34","1996","-","-","-","-","-","-","-","-","-","-","-"
"35","1997","-","-","-","-","-","-","-","-","-","-","-"
"36","1998","-","-","-","-","-","-","-","-","-","-","-"
"37","1999","-","-","-","-","-","-","-","-","-","-","-"
"38","2000","-","-","-","-","-","-","-","-","-","-","-"
"39","2001","-","-","-","-","-","-","-","-","-","-","-"
"40","2002","-","-","-","-","-","-","-","-","-","-","-"
"41","2003","-","-","-","-","-","-","-","-","-","-","-"
"42","2004","-","-","-","-","-","-","-","-","-","-","-"
"43","2005","-","-","-","-","-","-","-","-","-","-","-"
"44","2006","-","-","-","-","-","-","-","-","-","-","-"
"45","2007","-","-","-","-","-","-","-","-","-","-","-"
"46","2008","-","-","-","-","-","-","-","-","-","-","-"
"47","2009","-","-","-","-","-","-","-","-","-","-","-"
"48","2010","29.6","38.2","21.7","226.06","3.3","27","0","40","0","0","0"
"49","2011","29.1","37.5","21.2","241.55","3.6","20","0","41","0","0","1"
"50","2012","28.4","37.2","20.9","391.93","3.6","30","0","45","0","0","1"
"51","2013","29.1","38.1","21.3","220.97","3.5","14","0","23","0","0","0"
"52","2014","-","-","-","-","-","-","-","-","-","-","-"
"53","2015","28.8","36.9","21.2","-","4.6","14","0","30","0","0","0"
"54","2016","29.1","37.4","21.7","392.91","4.2","21","0","36","0","0","0"
"55","2017","29.1","37.2","21.5","276.58","4.5","16","0","16","0","0","0"
"56","2018","-","-","-","-","-","-","-","-","-","-","-"
"57","2019","-","-","-","-","-","-","-","-","-","-","-"
