"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1954","21.0","24.2","17.3","453.68","20.6","65","0","11","63","0","2"
"2","1955","21.6","24.9","17.9","-","18.6","61","0","18","60","1","1"
"3","1956","20.8","24.0","17.3","-","20.9","58","1","7","40","0","2"
"4","1957","20.9","24.1","17.5","-","16.1","75","1","14","30","1","0"
"5","1958","21.3","24.5","17.9","-","15.7","55","2","8","15","0","1"
"6","1959","20.4","23.4","17.1","-","13.1","63","2","7","6","0","2"
"7","1960","21.8","24.9","18.3","-","13.9","48","0","7","6","0","1"
"8","1961","-","-","-","-","-","-","-","-","-","-","-"
"9","1962","-","-","-","-","-","-","-","-","-","-","-"
"10","1963","-","-","-","-","-","-","-","-","-","-","-"
"11","1964","19.9","22.3","16.9","-","16.0","66","0","9","6","0","3"
"12","1965","-","-","-","-","-","-","-","-","-","-","-"
"13","1966","20.9","23.6","17.8","-","14.5","49","0","13","13","0","0"
"14","1967","-","-","-","-","-","-","-","-","-","-","-"
"15","1973","-","-","-","-","-","-","-","-","-","-","-"
"16","1974","-","-","-","-","-","-","-","-","-","-","-"
"17","1976","-","-","-","-","-","-","-","-","-","-","-"
"18","1977","-","-","-","-","-","-","-","-","-","-","-"
"19","1978","-","-","-","-","-","-","-","-","-","-","-"
"20","1979","-","-","-","-","-","-","-","-","-","-","-"
