"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1988","-","-","-","-","-","-","-","-","-","-","-"
"2","1990","-","-","-","-","-","-","-","-","-","-","-"
"3","1991","-","-","-","-","-","-","-","-","-","-","-"
"4","1999","-","-","-","-","-","-","-","-","-","-","-"
"5","2000","8.3","13.2","3.6","-","14.9","14","5","0","1","0","1"
"6","2001","-","-","-","-","-","-","-","-","-","-","-"
"7","2002","-","-","-","-","-","-","-","-","-","-","-"
"8","2003","9.0","13.9","3.9","8.38","9.7","2","0","0","0","0","0"
"9","2004","8.0","12.9","3.3","154.69","9.3","5","1","0","0","0","0"
"10","2005","-","-","-","-","-","-","-","-","-","-","-"
"11","2006","9.0","14.8","3.9","759.13","9.9","23","10","5","1","0","0"
"12","2007","-","-","-","-","-","-","-","-","-","-","-"
"13","2008","-","-","-","-","-","-","-","-","-","-","-"
