"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,-2.13333333333333,1.2,-5.43333333333333,135.61,13.1,74.6666666666667,108.333333333333,0.333333333333333,61.6666666666667,0,0.666666666666667
1943,-1.6,1.625,-4.575,67.57,19.2,69.25,146,2.25,68.75,0,0.25
1944,-1.57142857142857,1.44285714285714,-4.41428571428571,119.65,19.6428571428571,94,153.714285714286,1.14285714285714,94.7142857142857,0,0
1945,-0.92,2.42,-4.1,115.33,16.18,98.6,117,0.6,74.8,0,0.4
1946,-1.7,1.6,-4.9,NA,12.95,78.5,116.5,2,82.5,0,0.5
1947,-1.55,1.48333333333333,-4.41666666666667,146.32,17.65,71,87.8333333333333,8,45.5,0,0.166666666666667
1948,1.1,4.16666666666667,-1.76666666666667,NA,13.0333333333333,63.3333333333333,88.3333333333333,6.66666666666667,57.3333333333333,0,0
1949,-4.85,-1.3,-8.225,164.33,13.25,59.75,109.5,0.5,58.5,0,0
1950,-2.4,0.866666666666667,-5.4,NA,13.4666666666667,75.6666666666667,114,0.333333333333333,60.6666666666667,0,0.666666666666667
1951,-5.6,-2.2,-8.7,NA,13.6,72.5,105,1,66,0,0
1952,-3.73333333333333,0.233333333333333,-7.46666666666667,118.22,13.5,92.6666666666667,114,2,72.3333333333333,0,0
1953,-7.825,-4.3,-11.25,145.73,12.875,52.5,141,0.75,70.5,0,0
1954,-7.725,-4.175,-11.15,137.615,12,55.75,134,0.5,63,0,0.25
1955,-5.15,-1.825,-8.425,255.416666666667,11.75,68.5,100.5,0.75,58,0,0
1956,-3.775,-0.45,-6.875,118.72,14.375,81.25,129,0.75,47.25,0,0
1957,-5.8,-2.075,-9.4,155.89,12.425,50,98.25,0.25,51.75,0,0
1958,-6.24,-4.55,-11.825,252.993333333333,11.125,39.8,108.6,0.4,66.2,0,0.2
1959,-9.06666666666667,-5.26666666666667,-13,244.805,11.0666666666667,30.3333333333333,113.666666666667,0,77.6666666666667,0,0
1960,-8.33333333333333,-4.46666666666667,-12.3,231.305,11.3666666666667,37.6666666666667,95,0.333333333333333,64.3333333333333,0,0
1961,-10.1666666666667,-6.4,-14.1333333333333,221.7,11.6666666666667,41.3333333333333,119.666666666667,0,54.3333333333333,0,0
1962,-6.55,-2.6,-10.45,170.95,10.95,47,128,0,41,0,0
1963,-9.2,-5.65,-12.575,171.7,15.375,25.75,109.5,0,81.5,0,0
1964,-8.78,-5.58,-11.82,277.37,15.425,26.4,111.6,0,84.2,0,0
1965,-8.16,-5.12,-11.12,190.23,12.9,27.4,103.2,0,92.8,0,0
1966,-8.92,-5.84,-11.96,183.24,15.16,28.6,98.6,0,79.2,0,0
1967,-9.4,-6.26,-12.42,204.52,16.2,25.2,113.6,0,94.8,0,0
1968,-7.92,-4.9,-10.82,261.38,14.84,27.2,94.8,0,89.2,0,0
1969,-8.26,-5.18,-11.26,246.12,14.325,28.4,113.6,0,96.8,0,0
1970,-8.6,-5.62,-11.44,260.12,15.05,27.2,113.4,0,94.4,0,0
1973,-4.69,-1.725,-7.48,567.275882352941,11.89,63.05,112.7,0.95,62.15,0.05,0.85
1974,-4.32105263157895,-1.41578947368421,-7.2578947368421,535.354666666667,12.8368421052632,55.7368421052632,114.052631578947,0.315789473684211,56.5263157894737,0,0.684210526315789
1975,-5.04375,-2.20625,-7.875,805.121333333333,13.35,68.25,125.625,0.625,57.9375,0.0625,0.5625
1976,-3.975,-1.05625,-6.85,881.829333333333,13.7,78.5,122.5,0.75,48.625,0.0625,0.8125
1977,-1.34444444444444,1.8125,-4.0375,658.451428571429,12.975,72.5555555555556,117.888888888889,0.222222222222222,40.4444444444444,0,1
1978,-3.58666666666667,-0.764285714285714,-6.67857142857143,844.634615384615,13.5066666666667,74.5882352941177,116.941176470588,0.588235294117647,52.9411764705882,0.0588235294117647,0.352941176470588
1979,-3.75384615384615,-0.475,-6.58461538461538,582.218181818182,13.8076923076923,69.0769230769231,115.692307692308,0.846153846153846,45.7692307692308,0,0.769230769230769
1980,-3,0.172727272727273,-5.87272727272727,436.252222222222,13.3090909090909,65.5454545454545,111.818181818182,0.272727272727273,52.7272727272727,0,0.363636363636364
1981,-2.98888888888889,0.555555555555555,-5.9375,601.98375,12.7777777777778,78.1111111111111,108,0.333333333333333,45.1111111111111,0,1.11111111111111
1982,-4.90833333333333,-2.03333333333333,-7.68333333333333,338.257272727273,14.0083333333333,46.5,99.9166666666667,0.25,49.25,0,0.5
1983,-6.68235294117647,-3.96470588235294,-9.18235294117647,438.882142857143,15.8,44.45,75.4,0.2,35.3,0,0.4
1984,-5.53076923076923,-2.53846153846154,-8.23076923076923,439.636363636364,14.4384615384615,57.5384615384615,105.230769230769,0.153846153846154,50.5384615384615,0,0.692307692307692
1985,-4.37333333333333,-0.65,-6.78,197.880714285714,15.9533333333333,41.3125,62.75,0.25,42.6875,0,0.375
1986,-3.64166666666667,-0.716666666666667,-6.36666666666667,407.360909090909,14.85,62.25,122.166666666667,0.25,45.25,0,0.833333333333333
