"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,27.1,31.3,22.3,NA,11.2,126,0,75,2,0,0
1943,25.4,30.9,20.9,NA,9.8,135,0,68,0,0,0
1944,25.4,31.3,20.7,NA,10.3,108,0,63,0,0,0
1945,25.4,31.1,20.8,NA,10.6,124,0,53,2,0,0
1946,26.3,31.1,21.9,NA,12.5,79,0,21,0,0,0
1947,26,31.5,21.5,NA,11,128,0,34,1,0,0
1948,25.9,31.6,21.4,NA,9.1,135,0,37,1,0,0
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,26.8,30.7,23.25,NA,15.3,132,1,30.5,1,0,2.5
1974,26.9,30.8,22.65,NA,12.05,133.5,1,41.5,1.5,0.5,6
1975,26.2,30.2,22,NA,14,152,1,50,2,0,7
1976,26.7,30.85,22.8,NA,13.6,136.5,2.5,41,1,0,5
1977,27.2,31,23.5,NA,13.45,143.5,1,50.5,1,0,1.5
1978,27.15,31.2,23.1,NA,13.6,138.5,0,66.5,2,1.5,0.5
1979,26.5,30.8,22.8,1774.49,14.1,143,0.5,58.5,0.5,1,1
1980,27.4,31.1,23.15,2896.645,15.4,123,1,61,1.5,0.5,1
1981,27.75,31.25,22.9,1547.415,14.6,137.5,0,79,1.5,0.5,0.5
1982,27.2,31.1,23.05,935.25,15.75,108.5,0,47.5,0,0,1
1983,27.45,31.4,23.35,607.86,16.05,111.5,0,50,1,0,1
1984,26.8,31.1,22.65,701.98,15.5,150.5,0,52.5,0.5,0,0.5
1985,26.65,31,22.45,710.065,16.25,149.5,0,61,0,0,1.5
1986,26.8,31.4,22.45,812.54,17.05,127.5,0,38.5,0,0,0
1987,27.65,31.9,23.25,1181.525,15.55,135,0,63,0.5,0,0
1988,27.35,31.8,23.2,781.855,14.95,134,0,50.5,0,0,0
1989,26.95,31.6,22.95,641.88,15.35,129,0,58.5,0.5,0,0.5
1990,27.2,31.7,23.25,767.59,16.35,173.5,0,65,0,0,0
1991,27.3,31.75,23.35,654.585,17.6,113,0,47.5,0,0,0.5
1992,28.2,32.5,24,362.2,18.5,117,0,59.5,0.5,0,1.5
1993,27.6,32.2,23.8,1834.44,18.2,144,0,55,0,0,0
1994,27.7,32.05,23.45,940.755,16.25,109,0,39.5,0,0,0
1995,27.8,32.3,23.75,648.86,15.5,115,0,54.5,0.5,0,0
1996,27.7,32,24,416.36,13.2,102,0,31,0,0,0
1997,27.8,31.95,23.85,513.09,14.9,85,0,28.5,0,0,0
1998,28.4,32.5,24,801.755,13.75,104.5,0,38.5,0,0,0
1999,27.7,31.9,23.4,NA,12.9,131.5,0,76,0,0,0.5
2000,27.7,31.8,23.35,NA,13.4,102,0,47.5,1.5,0,0.5
2001,27.9,31.85,23.75,NA,14.25,130,0.5,57.5,0.5,0,0.5
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,28.1,32.1,23.95,1122.57,13.35,127,0.5,62,1,0,0
2004,27.85,31.9,23.95,738.38,13.1,115,0.5,49.5,0.5,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,28.35,32.15,24.45,736.7,12.35,116.5,0,94.5,0.5,0,1.5
2007,27.7,32.05,24,1338.835,12.5,150.5,0,116,0,0,1
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,26.85,31.05,23.85,1110.25,12.6,150,0,130.5,0,0,0
2011,26.9,30.5,24.1,NA,12.75,138.5,0,149.5,0,0.5,0
2012,27.45,31.8,24,NA,14.8,117.5,0,111,0,0.5,0
2013,27.65,32.1,24.15,682.245,15.7,146,0.5,99,0,0,0
2014,27.6,32.1,24.2,783.155,15.2,149,0,74,0,0.5,0
2015,27.95,32.3,24.4,559.175,16.25,120.5,0,69,0,0,0.5
2016,27.9,32.2,24.35,663.02,14.75,148,0,78.5,0,0,0.5
2017,27.85,32.15,23.85,1251.09,15.05,162.5,0,83,0.5,0.5,0
2018,27.8,32.25,24.05,598.705,16.5,140,0,66.5,0,0.5,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
